Topic,Count,Name,Representation,Representative_Docs
293,34,293_ivy_poison ivy_poison_ivy and,"['ivy', 'poison ivy', 'poison', 'ivy and', 'the ivy', 'the poison', 'your majesty', 'ivy to', 'ivy you', 'ivy but']","['how about some nice poison ivy?', 'poison ivy...and worms. you?', ""at least it's not poison ivy.""]"
294,33,294_bring me_bottle_you bring_beer,"['bring me', 'bottle', 'you bring', 'beer', 'mom can', 'thirsty', 'glass of', 'have glass', 'mom thirsty', 'of water']","['mom can i have a glass of water?', 'hello, mom, could you bring me a beer?', 'mom, can you bring me a beer?']"
295,33,295_shot_shot that_daughter shot_my daughter,"['shot', 'shot that', 'daughter shot', 'my daughter', 'shot this', 'shot it', 'daughter', 'that one', 'one shot', 'this one']","['my daughter shot it.', 'my daughter shot this one.', 'my daughter shot this one.']"
296,33,296_she left_left_left me_left you,"['she left', 'left', 'left me', 'left you', 'left she', 'leave', 'she leave', 'leave you', 'me for', 'on and']","['i have a feeling she left me.', 'and this was all she left me....', 'when she left, she left me too, jeff.']"
297,33,297_night_ladies night_night out_ladies,"['night', 'ladies night', 'night out', 'ladies', 'girl night', 'girls night', 'it ladies', 'said girl', 'strip club', 'girls']","['girls night out again?', 'i thought you meant ""girls\' night out.""', ""do i qualify for 'ladies night out' ?""]"
298,33,298_rolling stone_rolling_like rolling_stone,"['rolling stone', 'rolling', 'like rolling', 'stone', 'the rolling', 'feel like', 'were rolling', 'be rolling', 'play like', 'the cover']","['sometimes i feel like a rolling stone.', 'i feel like a rolling stone', 'rolling stone!']"
299,33,299_lipstick_lipstick on_my collar_the lipstick,"['lipstick', 'lipstick on', 'my collar', 'the lipstick', 'on my', 'collar', 'keeps finding', 'collar my', 'her lipstick', 'wife keeps']","['my wife is getting suspicious. she keeps finding red lipstick on my collar.', 'my wife keeps finding lipstick stains on my collar.', 'my wife keeps finding lipstick on my collar.']"
300,33,300_menu_the menu_not on_dining alone,"['menu', 'the menu', 'not on', 'dining alone', 'dining', 'alone', 'on the', 'menu no', 'alone this', 'menu sorry']","[""i told you she's not on the menu."", 'no, she is not on the menu!', ""she's not on the menu.""]"
301,33,301_her anywhere_anywhere_follow her_follow,"['her anywhere', 'anywhere', 'follow her', 'follow', 'following', 'following her', 'would follow', 'why are', 'we following', 'we follow']","['i told you i would follow her anywhere.', ""i'd follow her anywhere."", ""i'd follow her anywhere.""]"
302,33,302_her disappear_disappear_make her_make,"['her disappear', 'disappear', 'make her', 'make', 'no you', 'you cannot', 'cannot make', 'disappear no', 'disappear you', 'cannot']","['no...you may not make her disappear', ""you said you'd make her disappear..."", 'no!! you cannot make her disappear!!!']"
303,33,303_buried_be buried_cremated_next to,"['buried', 'be buried', 'cremated', 'next to', 'buried next', 'cremation', 'coffin', 'buried with', 'in law', 'mother in']","[""in my will when i sad i wanted to be buried with family, i didn't mean my mother-in-law."", 'my wife asked if i wanted to be buried or cremated.  i said surprise me.  here i am.', 'what can i say? i asked to be buried next to her.']"
304,32,304_alexa_siri_plumbing gear_gear has,"['alexa', 'siri', 'plumbing gear', 'gear has', 'alexa she', 'is alexa', 'lift operator', 'the lift', 'lift', 'operator']","['‘plumbing gear has come a long way’ she told the lift  operator.', '‘plumbing gear has come a long way’ she told the lift  operator.', '‘plumbing gear has come a long way’ she told the lift  operator.']"
305,32,305_rachel_rachel maddow_maddow_rachel carson,"['rachel', 'rachel maddow', 'maddow', 'rachel carson', 'carson', 'the rachel', 'ross', 'maddow is', 'is rachel', 'rachel rachel']","[""i' should be home in time for rachel maddow."", 'rachel???  the rachel with cardholder services???', 'i’ll be back in time for rachel maddow']"
306,32,306_protest_methinks_too much_protest too,"['protest', 'methinks', 'too much', 'protest too', 'did protest', 'much methinks', 'lady did', 'much', 'the lady', 'protested too']","['methinks the lady did protest too much.', 'the lady did protest too much, methinks.', 'the lady did protest too much, methinks.']"
307,32,307_soup_her soup_the soup_alligator,"['soup', 'her soup', 'the soup', 'alligator', 'turtle soup', 'turtle', 'soup would', 'soup it', 'soup sorry', 'your soup']","['would you like the woman or the soup?', 'calm down. she ordered a crock of soup, not croc soup.', 'you are in a soup.\r\nshe is in the soup.']"
308,32,308_bambi_bambi mother_bambi mom_bambi and,"['bambi', 'bambi mother', 'bambi mom', 'bambi and', 'and bambi', 'that bambi', 'artist really', 'the artist', 'captured the', 'really captured']","['bambi’s mother was pretty, but she was no moose-a lisa.', 'the artist really captured the emotion between mother and child in this one called, ""bambi\'s mother.', ""bambi's mother? i fucked her.""]"
309,31,309_911_911 my_ambulance_hello 911,"['911', '911 my', 'ambulance', 'hello 911', 'an ambulance', 'wife just', 'papers 911', 'hello', 'divorce papers', 'with divorce']","['911? my wife just served me divorce papers...', 'hello, 911? my wife has just served me with divorce papers.', '911 ? my wife just served me with divorce papers.']"
310,31,310_butter_ms butter_butter called_ms,"['butter', 'ms butter', 'butter called', 'ms', 'called to', 'regrets', 'regrets she', 'her regrets', 'butter be', 'tonight']","[""i'm sorry...ms. butter called and sends her regrets..."", ""ms butter called to send her regrets...she's having a meltdown..."", ""i'm sorry, but ms. butter called to cancel.""]"
311,31,311_oil_kosher_ma am_ma,"['oil', 'kosher', 'ma am', 'ma', 'your oil', 'sorry ma', 'am', 'checked', 'am we', 'oil lady']","['frankly, ma’am, your oil is way too low.', 'i’m sorry ma’am your oil level exceeds the recommended safe amount.', 'ma’am, we only carry kosher oil.']"
312,31,312_receipt_awarded_medals_medal,"['receipt', 'awarded', 'medals', 'medal', 'loss of', 'madam', 'receipt for', 'receipts', 'loss', 'grocery']","['my wife awarded me this medal after the battle of the i got the wrong brand yogurt at the grocery store', 'yes madam, it is the golden sales receipt with diamond clusters. it is awarded annually by the vast military industrial complex for those pentagon officials who purchase over 1 billion dollars worth of military hardware annually.', 'what’s this? an itemized receipt for loss of marriage, loss of children, loss of house, loss of limb et al. goodness me, how does one assess the value?”\r\n“well, ma’am, i thought the phrase ‘thank you for your sacrifice’ could use some specificity.']"
313,31,313_horn_horny_horns_the horn,"['horn', 'horny', 'horns', 'the horn', 'the horns', 'other horn', 'horn my', 'horn player', 'horns and', 'horn she']","[""maybe giving dinah that banjo was a mistake. why, she hasn't blown her horn in months!"", 'i know she yowls like a cat, but she said if she didn’t get the solo she would eat the horn player.', 'well, at least the horn player knows her scales.']"
314,31,314_edges_the edges_ruff around_around the,"['edges', 'the edges', 'ruff around', 'around the', 'ruff', 'little ruff', 'around', 'edges she', 'ruff neck', 'than little']","[""she's ruff around the edges."", ""she's a little ruff around the edges."", ""she's a little ruff around the edges.""]"
315,31,315_diamond in_diamond_the ruff_she diamond,"['diamond in', 'diamond', 'the ruff', 'she diamond', 'ruff', 'ruff she', 'in the', 'diamonds', 'is diamond', 'the rough']","[""she's a diamond in the ruff."", ""she's a diamond in the ruff."", ""she's a diamond in the ruff.""]"
316,30,316_monkeys_monkey_barrel_monkey aunt,"['monkeys', 'monkey', 'barrel', 'monkey aunt', 'barrel of', 'of monkeys', 'aunt', '51', 'ape', '36']","[""that would make you a monkey's aunt."", ""it'll be more fun than a barrel of monkeys she said."", 'they just finished downloading everything shakespeare ever wrote . now what?\r\n31,0,0,i said call monroe county movers not monkey movers\r\n33,3,0,so this is all there is to it? having more fun than a barrel of monkeys? eh!\r\n38,7,3,i thought you said you were a tiger mom.\r\n36,3,0,ok. i\'m really sorry ... but eleven is just one short of a dozen.\r\n35,4,1,you\'re right. you are as much fun as a barrel of monkeys.\r\n29,3,0,i thought you said you liked monkeys\r\n40,2,1,mom told me they weren\'t mine.\r\n35,3,0,i thought we left the urban jungle when we moved to the suburbs.\r\n51,9,5,i\'m actually thrilled i won them.\r\n35,5,0,when we agreed to help the homeless i had something else in mind.\r\n55,23,4,and take the barrel with you.\r\n44,13,4,at least we could ignore the eight-hundred-pound gorilla.\r\n49,17,3,how much time is left on your monkey-of-the-month club?\r\n42,7,2,i wonder what the 12th monkey is up to.\r\n51,10,1,is this your idea of a barrel of fun?\r\n51,23,2,i still think we made the right decision not to have children.\r\n29,1,0,can\'t they stay with anyone one else in cleveland until july?\r\n36,7,0,complete works of shakespeare again. they need the break time.\r\n36,3,0,you said you wanted an entertaining evening at home.\r\n39,3,2,do you think they\'ll ever grow up?\r\n41,9,2,they want to know if we\'d consider voting 3rd party"".']"
317,30,317_crack_step on_on crack_break your,"['crack', 'step on', 'on crack', 'break your', 'step', 'mother back', 'break', 'crack and', 'and break', 'crack you']","[""step on a crack, you'll break your mother's back."", ""step on a crack and you break your mother's back!"", ""step on a crack and break your mother's back.""]"
318,30,318_marilyn_marilyn monroe_monroe_for marilyn,"['marilyn', 'marilyn monroe', 'monroe', 'for marilyn', 'the marilyn', 'like marilyn', 'doctor how', 'thing for', 'wasn marilyn', 'believe marilyn']","['i guess you must have a had a thing for marilyn monroe too.', ""i can't stop dreaming i'm marilyn monroe."", 'my brain keeps saying “marilyn monroe, marilyn monroe...']"
319,30,319_lisa_mammoth lisa_mammoth_lisa we,"['lisa', 'mammoth lisa', 'mammoth', 'lisa we', 'the mammoth', 'that lisa', 'lisa meet', 'lisa still', 'you lisa', 'lisa you']","[""i'm calling this the mammoth lisa"", 'i call it the mammoth lisa.', ""i'm the mammoth lisa""]"
320,30,320_with her_still with_her with_with,"['with her', 'still with', 'her with', 'with', 'not with', 'still', 're with', 'her still', 'was with', 'her right']","[""i'm with her."", ""i'm with her!"", ""i'm with her!!!""]"
321,29,321_pre nup_nup_pre_the pre,"['pre nup', 'nup', 'pre', 'the pre', 'nup she', 'for pre', 'throg', 'our pre', 'signed the', 'she didn']","['she signed the pre-nup. now what?', ""you were right. she didn't like the pre-nup."", ""she didn't go for the pre-nup.""]"
322,29,322_mom used_like mom_used to_just like,"['mom used', 'like mom', 'used to', 'just like', 'to make', 'used', 'make just', 'make', 'mother used', 'wow just']","['just like mom used to make it.', 'just like mom used to make...', 'just like mom used to make...']"
323,29,323_ruff life_ruff_life_had ruff,"['ruff life', 'ruff', 'life', 'had ruff', 'life she', 'she had', 'her life', 'very ruff', 'had', 'had very']","[""she's had a ruff life."", ""she's had a ruff life."", ""she's had a ruff life.""]"
324,29,324_bubble_in bubble_bubble girl_her bubble,"['bubble', 'in bubble', 'bubble girl', 'her bubble', 'bubbles', 'burst', 'bubble world', 'girl in', 'girl', 'living in']","['i’m a bubble girl, living in a bubble world. life in plastic, it’s fantastic.', ""🎶i'm a bubble girl, in a bubble woooorld🎶"", 'i’m a bubble girl in a bubble world.']"
325,29,325_scratching_from scratching_scratching it_it keeps,"['scratching', 'from scratching', 'scratching it', 'it keeps', 'scratch', 'her from', 'keeps her', 'keeps', 'stop scratching', 'scratch across']","['it keeps her from scratching.', 'it keeps her from scratching.', 'it keeps her from scratching.']"
326,29,326_pigeon_the pigeon_pigeon is_madame the,"['pigeon', 'the pigeon', 'pigeon is', 'madame the', 'pigeons', 'pigeon lady', 'is pigeon', 'pigeon with', 'madame', 'roasted']","['yes, madame, the pigeon is raised locally.', 'oui. the pigeon is fresh, madame.', 'oui, madame. the pigeon is very fresh.']"
327,29,327_shelley_frankenstein_mrs frankenstein_shelley is,"['shelley', 'frankenstein', 'mrs frankenstein', 'shelley is', 'mary shelley', 'mrs shelley', 'mrs', 'mary', 'you mrs', 'dr frankenstein']","['mary shelley is here. she insists that you stop calling the creature after yourself.', ""a mary shelley is here to see you. she says you'll know what it's about."", 'a mrs. shelley is here, doctor.']"
328,29,328_means it_means_it this_this time,"['means it', 'means', 'it this', 'this time', 'she means', 'really means', 'time think', 'think she', 'she really', 'time']","['i think she really means it this time.', 'i think she means it, this time.', 'i think she means it, this time.']"
329,29,329_twitter_her tweets_tweet_tweets,"['twitter', 'her tweets', 'tweet', 'tweets', 'follow her', 'on twitter', 'follow', 'to tweet', 'her on', 'instagram']","['we should follow her on twitter.', 'i follow her on twitter also', ""i wouldn't follow her tweets either.""]"
330,29,330_all the_in all_mine of_world she,"['all the', 'in all', 'mine of', 'world she', 'islands in', 'islands', 'onto mine', 'the oceans', 'mine', 'of all']","['of all the islands, in all the oceans in all the world, she beached onto mine', 'of all the islands, in all the oceans, in all the world, she jumps onto mine…', 'of all the islands, in all the oceans, in all the world, she swims onto mine.']"
331,28,331_bird_she she_blues_blues bird,"['bird', 'she she', 'blues', 'blues bird', 'birds', 'the blues', 'singing', 'sing', 'birds sing', 'she sheeeee']","[""that's her! the blues bird of sadness."", 'look karen, it’s a blues bird!', 'ah, the distinctive song of the blues bird. ""she-she-she-she-sheeeee left me high and dry. she-she-she-she-she-sheeeee won\'t tell me why.""']"
332,28,332_phone_texting_cell_cell phone,"['phone', 'texting', 'cell', 'cell phone', 'her cell', 'her phone', 'the phone', 'phone she', 'she stealing', 'to text']","['aye, tis the proper punishment for talking too loud on her cell phone.', ""hope that her cell phone doesn't ring."", 'it keeps her from constantly looking at her cell phone.']"
333,28,333_daughter_my daughter_daughters_your daughter,"['daughter', 'my daughter', 'daughters', 'your daughter', 'daughter my', 'three daughters', 'your daughters', 'daughter got', 'our daughter', 'weren my']","[""you have three daughters listed as emergency contacts...maybe it's wiser to choose one."", 'yes, dividing the realm among your three daughters will definitely lower your stress level.', ""see, your daughter's nose, chin, and lipo jobs, alone, burned my mortgage. i feel guilty charging you for this.""]"
334,28,334_surgery_surgeon_had surgery_plastic surgeon,"['surgery', 'surgeon', 'had surgery', 'plastic surgeon', 'plastic', 'operation', 'she had', 'cosmetic', 'the operation', 'just had']","[""animal wealfare tells us since it's winter, she not eating, so you're safe for now. monday's a holiday so the surgery will be tuesday."", 'i hear she just had surgery.', 'she just had surgery.']"
335,28,335_atlas_shrugged_mrs atlas_atlas shrugged,"['atlas', 'shrugged', 'mrs atlas', 'atlas shrugged', 'atlas wife', 'that atlas', 'shrugs', 'back atlas', 'at atlas', 'atlas do']","['atlas’ wife shrugged.', 'more like mrs. atlas shrugged...', 'mrs. atlas shrugged.']"
336,28,336_cold blooded_blooded_cold_was cold,"['cold blooded', 'blooded', 'cold', 'was cold', 'blooded and', 'me cold', 'she called', 'blooded she', 'blooded my', 'course cold']","['and then she called me cold-blooded.', 'so, you say your mother was cold blooded?', 'my mother was cold-blooded.']"
337,28,337_jennifer_bell_jennifer aniston_aniston,"['jennifer', 'bell', 'jennifer aniston', 'aniston', 'cow', 'your beloved', 'at ground', 'your helmet', 'special merry', 'helmet at']","['welcome major tom! great to see you back at ground control please leave your helmet at the lobby desk this season we have protein pills special merry christmas to you and your beloved wife!', 'welcome major tom! great to see you back at ground control please leave your helmet at the lobby desk this season we have protein pills special merry christmas to you and your beloved wife!', 'welcome major tom! great to see you back at ground control please leave your helmet at the lobby desk this season we have protein pills special merry christmas to you and your beloved wife!']"
338,28,338_cindy_cindy bring_here cindy_why cindy,"['cindy', 'cindy bring', 'here cindy', 'why cindy', 'zog meets', 'who cindy', 'bare necessities', 'weeks cindy', 'wetting goddamnit', 'when cindy']","['... and when cindy falls for the group-roller-hug, grumpy grabs the glass slipper and we all meet back here.', 'with the last and final touches, cindy’s revenge was complete. and the cries for mercy from the high tower? they came too little and too late.', ""cindy? who's cindy?""]"
339,27,339_take her_for spin_spin_your turn,"['take her', 'for spin', 'spin', 'your turn', 'her for', 'turn', 'walk', 'turn to', 'walk her', 'it your']","['take her for a spin?', ""no, it's your turn to take her for a walk."", ""it's your turn to take her for a walk.""]"
340,27,340_you of_me of_remind_reminds,"['you of', 'me of', 'remind', 'reminds', 'of your', 'of my', 'remind you', 'reminds me', 'remind me', 'my mother']","['is it because i remind you of your mother?', 'she reminds me of your mother.', 'she reminds me of my mother.']"
341,27,341_and this_pepperoni_is my_wife olive,"['and this', 'pepperoni', 'is my', 'wife olive', 'topping', 'olive', 'pepperoni and', 'chovy', 'toppings', 'this is']","[""yes, exactly! i'm basil, and this is my wife olive."", ""..and this is my wife, olive. we're the toppings."", 'how do you do? i’m pepperoni and this is my wife, olive.']"
342,27,342_open up_to open_open_her to,"['open up', 'to open', 'open', 'her to', 'get her', 'opened up', 'up', 'opened', 'really opened', 'got her']","['you got her to open up, now what?', 'i knew i’d get her to open up!', 'we got her to open up.']"
343,27,343_pea_the pea_princess and_the princess,"['pea', 'the pea', 'princess and', 'the princess', 'princess', 'and the', 'mattresses', 'the mattresses', 'pea she', 'pea it']","['i feel like the princess in ""the princess and the pea.""', 'princess and the pea\r\nx 3', 'the princess and the pea']"
344,27,344_donut_donut hole_donuts_the donut,"['donut', 'donut hole', 'donuts', 'the donut', 'hole', 'doughnut', 'dunkin', 'doughnut hole', 'dunkin donuts', 'her donut']","['ladies, the donut hole will be ready shortly.', 'she entered the donut hole.', 'i think she is in the donut hole.']"
345,27,345_wheel_the wheel_my wheel_tires,"['wheel', 'the wheel', 'my wheel', 'tires', 'wheel she', 'tire', 'wheel and', 'wheel was', 'to reinvent', 'reinvent']","[""she is an heiress who's ancestors invented the wheel."", 'there goes madame goodyear trying to reinvent the wheel.', ""bart thought it easier to reinvent the wheel than discuss elizabeth gilbert's new book, big joke.""]"
346,27,346_size_queen size_size queen_queen sized,"['size', 'queen size', 'size queen', 'queen sized', 'sized', 'queen', 'sized mattress', 'mattress', 'size bed', 'mattress why']","['size queen...', 'on a comfortable queen-sized mattress. why do you ask?', 'on a comfortable queen-sized mattress. why do you ask?']"
347,27,347_pony_little pony_my little_little,"['pony', 'little pony', 'my little', 'little', 'pony my', 'pony and', 'her my', 'pony but', 'pony phase', 'one better']","['my daughter is a big fan of my little pony.', 'and now she really is my little pony.', 'she was my little pony.']"
348,27,348_smile_her smile_smile more_to smile,"['smile', 'her smile', 'smile more', 'to smile', 'smiling', 'she smiling', 'should smile', 'enigmatic', 'more maybe', 'smile she']","['all i said to her was to smile more.', ""i've never seen her smile"", 'she should smile more.']"
349,27,349_witch hunt_hunt_witch_is witch,"['witch hunt', 'hunt', 'witch', 'is witch', 'investigation', 'bear investigation', 'fake witch', 'witch hunts', 'hunt this', 'hunt witch']","['this is a witch hunt!', 'witch hunt?', 'witch hunt!']"
350,27,350_smell_smells_smell it_she smells,"['smell', 'smells', 'smell it', 'she smells', 'stink', 'she smell', 'to sniff', 'doesn smell', 'sniff', 'the smell']","['if i can smell it, she can too.', ""you think if i farted she'd smell it?"", ""there's something rotten in the state of denmark, but she doesn't smell it.""]"
351,27,351_protest_protest too_doth_doth protest,"['protest', 'protest too', 'doth', 'doth protest', 'lady doth', 'too much', 'methinks', 'the lady', 'much', 'much methinks']","['methinks the lady doth protest too much.', 'the lady doth protest too much, methinks', 'the lady doth protest too much, methinks']"
352,26,352_hunter_hunting_hunt_the hunter,"['hunter', 'hunting', 'hunt', 'the hunter', 'hunting season', 'the hunt', 'peck', 'hunter she', 'to hunt', 'and peck']","['the hunt was long and hard. it was on the 9th day when i finally ran her down. then the bronies came out ...', 'our sister is cleaver! she helps the hunter spot game and at the same time she has no more problems with bullies.', '…an absolutely fearless beast and my most prized kill: shooting at green alligators, long necked geese, humpty back camels and some chimpanzees –she stood in my line of fire.']"
353,26,353_bridesmaid never_bridesmaid_always bridesmaid_never the,"['bridesmaid never', 'bridesmaid', 'always bridesmaid', 'never the', 'the bridesmaid', 'always the', 'never', 'always', 'bride', 'bride always']","['always the bridesmaid, never the barbarian.', 'always the bridesmaid, never the sacrifice.', 'always the bridesmaid, never the bride...']"
354,26,354_paleo_paleo diet_the paleo_diet,"['paleo', 'paleo diet', 'the paleo', 'diet', 'went paleo', 'doing paleo', 'full paleo', 'paleo my', 'this paleo', 'wife also']","[""i'm sorry honey, but that's not on the paleo diet. did my mother give you that recipe?"", 'big deal, karen. we\'re all on the paleo diet.""', ""my wife's also doing the paleo diet.""]"
355,26,355_dog days_days of_of summer_days,"['dog days', 'days of', 'of summer', 'days', 'the dog', 'dog', 'summer', 'summer it', 'during the', 'days are']","['talk about the dog days of summer.', 'dog days of summer', ""it's the dog days of summer""]"
356,25,356_she loves_loves me_loves_love,"['she loves', 'loves me', 'loves', 'love', 'love her', 'her more', 'love you', 'you love', 'doesn love', 'loves you']","[""she doesn't love you the way she loves me."", '...she loves me not...', 'she loves me, she loves me not.']"
357,25,357_breath_breathe_breathes_breath she,"['breath', 'breathe', 'breathes', 'breath she', 'your breath', 'her breath', 'to breathe', 'avon well', 'ujjayi', 'bad breath']","['she’s almost ready, but her breath spray keeps igniting!', ""she says it's your breath."", 'she thinks my ujjayi breath is more robust this way, but my downward-facing dog just hasn’t been the same.']"
358,25,358_nails_her nails_biting_biting her,"['nails', 'her nails', 'biting', 'biting her', 'nail', 'from biting', 'nails it', 'nails she', 'her from', 'biting problem']","['it keeps her from biting her nails.', 'it keeps her from biting her nails.', 'it keeps her from biting her nails.']"
359,25,359_rough_it rough_roughing_roughing it,"['rough', 'it rough', 'roughing', 'roughing it', 'rough she', 'she roughing', 'rough life', 'more roughage', 'rough day', 'having rough']","[""i feel sorry for her--she's had it rough."", 'like she has it rough.', ""they say she's had it rough.""]"
360,25,360_hi mom_hi_mom_what doing,"['hi mom', 'hi', 'mom', 'what doing', 'mom mom', 'guess what', 'talk', 'can talk', 'mom not', 'no mom']","['""hi mom!"" ... really?!?', 'hi mom !', 'hi, mom.']"
